AÑO,MES,CONCESION,ENTIDAD PRESTADORA,TIPO DE VEHICULO,UNIDAD DE MEDIDA,TOTAL,,,,,,
2019,3,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"1,437",,,,,,
2019,4,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"16,365",,,,,,
2019,4,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"16,365",,,,,,
2019,4,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"2,879",,,,,,
2019,4,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"1,276",,,,,,
2019,5,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"19,825",,,,,,
2019,5,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"19,825",,,,,,
2019,5,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"4,225",,,,,,
2019,5,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"1,979",,,,,,
2019,6,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"20,107",,,,,,
2019,6,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"20,107",,,,,,
2019,6,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"4,682",,,,,,
2019,6,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"2,183",,,,,,
2019,7,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"24,154",,,,,,
2019,7,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"24,154",,,,,,
2019,7,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"4,892",,,,,,
2019,7,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"2,272",,,,,,
2019,8,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"23,163",,,,,,
2019,8,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"23,163",,,,,,
2019,8,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"4,357",,,,,,
2019,8,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"2,053",,,,,,
2019,9,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"20,911",,,,,,
2019,9,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"20,911",,,,,,
2019,9,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"4,116",,,,,,
2019,9,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"1,937",,,,,,
2019,10,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"20,934",,,,,,
2019,10,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"20,934",,,,,,
2019,10,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"4,418",,,,,,
2019,10,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"2,062",,,,,,
2019,11,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"19,285",,,,,,
2019,11,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"19,285",,,,,,
2019,11,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"4,143",,,,,,
2019,11,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"1,943",,,,,,
2019,12,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"18,580",,,,,,
2019,12,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"18,580",,,,,,
2019,12,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"3,648",,,,,,
2019,12,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"1,758",,,,,,
2020,1,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,19740,,,,,,
2020,1,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,1731,,,,,,
2020,1,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,19740,,,,,,
2020,1,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,3755,,,,,,
2020,2,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,17624,,,,,,
2020,2,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,1451,,,,,,
2020,2,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,17624,,,,,,
2020,2,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,3164,,,,,,
2020,3,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,13575,,,,,,
2020,3,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,1176,,,,,,
2020,3,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,13575,,,,,,
2020,3,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,2554,,,,,,
2020,4,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,4523,,,,,,
2020,4,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,911,,,,,,
2020,4,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,4523,,,,,,
2020,4,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1767,,,,,,
2020,5,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,6362,,,,,,
2020,5,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,1034,,,,,,
2020,5,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,6362,,,,,,
2020,5,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,0,,,,,,
2020,6,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,6145,,,,,,
2020,6,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,921,,,,,,
2020,6,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,6145,,,,,,
2020,6,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,1869,,,,,,
2020,7,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,12868,,,,,,
2020,7,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,1608,,,,,,
2020,7,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,12868,,,,,,
2020,7,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,3392,,,,,,
2020,8,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,12966,,,,,,
2020,8,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,1744,,,,,,
2020,8,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,12966,,,,,,
2020,8,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,3790,,,,,,
2020,9,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,13344,,,,,,
2020,9,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,1999,,,,,,
2020,9,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,13344,,,,,,
2020,9,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,4391,,,,,,
2020,10,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,17398,,,,,,
2020,10,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,1969,,,,,,
2020,10,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,17398,,,,,,
2020,10,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,4325,,,,,,
2020,11,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,18185,,,,,,
2020,11,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,2245,,,,,,
2020,11,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,18185,,,,,,
2020,11,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,5116,,,,,,
2020,12,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,19381,,,,,,
2020,12,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,2098,,,,,,
2020,12,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,19381,,,,,,
2020,12,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,4827,,,,,,
2021,1,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,17583,,,,,,
2021,1,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,1887,,,,,,
2021,1,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,17583,,,,,,
2021,1,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,4390,,,,,,
2021,2,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,11406,,,,,,
2021,2,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,1725,,,,,,
2021,2,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,11406,,,,,,
2021,2,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,4190,,,,,,
2021,3,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,15806,,,,,,
2021,3,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,1634,,,,,,
2021,3,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,15806,,,,,,
2021,3,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,3938,,,,,,
2021,4,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,15719,,,,,,
2021,4,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,1563,,,,,,
2021,4,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,15719,,,,,,
2021,4,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,3492,,,,,,
2021,5,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,17881,,,,,,
2021,5,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,1785,,,,,,
2021,5,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,17881,,,,,,
2021,5,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,3888,,,,,,
2021,6,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,18743,,,,,,
2021,6,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,1937,,,,,,
2021,6,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,18743,,,,,,
2021,6,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,4256,,,,,,
2021,7,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,21415,,,,,,
2021,7,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,2145,,,,,,
2021,7,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,21415,,,,,,
2021,7,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,4846,,,,,,
2021,8,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,22636,,,,,,
2021,8,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,2121,,,,,,
2021,8,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,22636,,,,,,
2021,8,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,4702,,,,,,
2021,9,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,20409,,,,,,
2021,9,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,2451,,,,,,
2021,9,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,20409,,,,,,
2021,9,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,5594,,,,,,
2021,10,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,23033,,,,,,
2021,10,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,2346,,,,,,
2021,10,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,23033,,,,,,
2021,10,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,4922,,,,,,
2021,11,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,19870,,,,,,
2021,11,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,2349,,,,,,
2021,11,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,19870,,,,,,
2021,11,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,5012,,,,,,
2021,12,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,20137,,,,,,
2021,12,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,2113,,,,,,
2021,12,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,20137,,,,,,
2021,12,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,4586,,,,,,
2022,1,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,19496,,,,,,
2022,1,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,1928,,,,,,
