AÑO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_jja24
2024,7,1929801,1,68,1,1,2.02304E+19,1,2,2,1,2,,2,30,2,2,15,12,1993,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1341.766324
2024,7,1934801,1,36,1,1,2.0231E+19,1,1,1,1,2,,1,59,1,1,4,11,1964,1,,,,,,,,,,,,,,,,5212,4741,2,,2,2,1,1,0,8,8,8,8,8,5,45,,45,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,,,2100,,,,,,,2100,2100,2100,1,1004.341856
2024,7,1934801,1,36,1,1,2.0231E+19,1,2,7,1,2,,2,67,2,2,18,3,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,879.0233079
2024,7,1934801,1,38,1,1,2.02307E+19,1,1,1,1,2,,1,65,1,1,8,11,1958,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,4,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1004.341856
2024,7,1934801,1,38,1,1,2.02307E+19,1,2,2,1,2,,2,56,2,2,2,2,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,1,,,1,4,2,,2,,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,879.0233079
2024,7,1934801,1,38,1,1,2.02307E+19,1,3,3,1,2,,1,35,3,1,25,12,1988,1,,,,,,,,,,,,,,,,4416,8423,3,2,,,5,9998,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,1800,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1800,,,,,,,,50,1800,1800,1850,1,1085.233947
2024,7,47264,1,63,1,1,2.02304E+17,1,1,1,1,2,,1,32,1,1,13,1,1992,1,,,,,,,,,,,,,,,,7231,4520,1,,3,2,1,2,0,9,9,9,9,9,4,49,,49,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,,,1700,,,,,,,1700,1700,1700,1,872.4978398
2024,7,47264,1,63,1,1,2.02304E+17,1,2,2,1,2,,2,31,2,2,28,12,1992,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,890.8354103
2024,7,47264,1,64,1,1,2.02304E+17,1,1,1,1,2,,1,34,1,1,24,7,1989,1,,,,,,,,,,,,,,,,8141,4520,3,5,3,2,1,2,0,9,9,9,9,9,4,49,,49,1,,2,,2,2,2,400,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,1732,,,,,,,,,1732,1732,1732,1,872.4978398
2024,7,47264,1,64,1,1,2.02304E+17,1,2,2,1,2,,2,34,2,2,26,1,1990,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,1,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,890.8354103
2024,7,47264,1,65,1,1,2.02304E+17,1,1,1,1,2,,1,37,1,1,30,6,1987,1,,,,,,,,,,,,,,,,7231,4520,2,,2,2,1,1,0,9,9,9,9,9,9,54,,54,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,9,3,,2,2,2,2,2,2,1,1,1,,,1800,,,,,,,1800,1800,1800,1,872.4978398
2024,7,47264,1,65,1,1,2.02304E+17,1,2,2,1,2,,2,32,2,2,5,7,1991,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,890.8354103
2024,7,47264,1,68,1,1,2.02304E+17,1,1,1,1,2,,1,54,1,1,23,12,1969,1,,,,,,,,,,,,,,,,7341,1311,2,,2,2,1,2,0,10,11,11,11,11,10,64,,64,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,5,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,3000,,,,,,,3000,3000,3000,1,807.4628537
2024,7,47264,1,68,1,1,2.02304E+17,1,2,2,1,2,,2,46,2,2,7,10,1977,1,,,,,,,,,,,,,,,,5223,1311,4,,2,2,1,2,0,10,10,10,10,10,10,60,,60,1,,2,,2,,,,,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,,,,,,,,,,,1,706.7102349
2024,7,47264,1,68,1,1,2.02304E+17,1,3,3,1,2,,2,20,3,3,12,6,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,867.8083998
2024,7,47264,1,68,1,1,2.02304E+17,1,4,3,1,2,,2,15,4,4,16,2,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,3,,,1,1,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,867.8083998
2024,7,49602,1,83,1,1,2.02307E+17,1,1,1,1,2,,2,34,1,1,5,5,1990,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,9533,4799,2,,3,2,1,1,1,1,1,1,1,1,1,7,,10,2,10,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,6,1,,,100,,,,,,,100,100,100,1,1065.951929
2024,7,49602,1,84,1,1,2.02307E+17,1,1,1,1,2,,2,26,1,1,22,1,1998,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,9512,4781,2,,3,2,1,1,0,0,5,0,5,0,5,15,,15,1,,1,2,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,,,346,,,,,,,346,346,346,1,1065.951929
2024,7,49602,1,84,1,1,2.02307E+17,1,2,2,1,2,,1,28,2,2,15,3,1996,1,,,,,,,,,,,,,,,,8322,4922,2,,3,2,1,1,0,12,12,12,12,12,12,72,,72,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,1432,,,,,,,1432,1432,1432,1,1044.009639
2024,7,49602,1,85,1,1,2.02307E+17,1,1,1,1,2,,1,55,1,1,18,11,1968,1,,,,,,,,,,,,,,,,9112,8412,3,2,,,5,9000,0,8,8,8,8,8,0,40,,40,1,,1,1,1,2,4,1025,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,9,5,,2,2,2,2,2,2,1,1,1,1025,,,,,,,,,1025,1025,1025,1,966.1903609
2024,7,49602,1,85,1,1,2.02307E+17,1,2,2,1,2,,2,38,2,2,4,10,1985,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,1,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,1065.951929
2024,7,49602,1,85,1,1,2.02307E+17,1,3,3,1,2,,1,23,3,3,20,9,2000,1,,,,,,,,,,,,,,,,5213,4782,3,5,2,2,1,3,0,8,0,8,0,0,0,16,,16,1,,2,,2,2,2,70,20,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,1,1,303,87,,,,,,,,390,390,390,1,935.3172834
2024,7,49602,1,85,1,1,2.02307E+17,1,4,3,1,2,,1,21,4,4,6,4,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,2,11,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,7,5,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,935.3172834
2024,7,49602,1,85,1,1,2.02307E+17,1,5,3,1,2,,2,19,5,5,24,10,2004,1,,,,,,,,,,,,,,,,5241,4711,3,5,1,,1,7,0,12,12,12,12,12,12,72,,72,1,,2,,2,2,4,1000,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,1,1,1000,,,,,,,,,1000,1000,1000,1,1038.39837
2024,7,2152801,1,11,1,1,2.02404E+19,1,1,1,1,2,,1,44,1,1,15,3,1980,1,,,,,,,,,,,,,,,,9411,5630,2,,3,2,1,1,0,10,10,10,10,10,8,58,,58,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,4,,6,2,2,2,2,2,2,1,1,1,,,1601,180,,,,,,1781,1781,1781,1,880.7301108
2024,7,2152801,1,11,1,1,2.02404E+19,1,4,3,1,2,,2,18,4,4,18,2,2006,1,,,,,,,,,,,,,,,,5212,4721,2,,3,2,1,1,0,11,11,11,11,11,11,66,,66,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,1,1,,,4,150,,,,,,154,154,154,1,875.9964245
2024,7,2152801,1,11,1,1,2.02404E+19,1,5,4,1,2,,1,27,5,5,24,7,1996,1,,,,,,,,,,,,,,,,8321,4922,2,,3,2,1,1,0,10,10,10,10,10,10,60,,60,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,,,1700,,,,,,,1700,1700,1700,1,880.7301108
2024,7,2152801,1,12,1,1,2.02404E+19,1,1,1,1,2,,1,38,1,1,9,8,1985,1,,,,,,,,,,,,,,,,8322,4922,2,,3,2,1,1,0,11,11,11,11,11,11,66,,66,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,1,1,1,,,1680,,,,,,,1680,1680,1680,1,880.7301108
2024,7,2152801,1,12,1,1,2.02404E+19,1,2,2,1,2,,2,30,2,2,5,1,1994,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,1,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,1,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,899.2407015
2024,7,2152801,1,12,1,1,2.02404E+19,1,3,3,1,2,,2,14,3,3,1,3,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,875.9964245
2024,7,2152801,1,13,1,1,2.02404E+19,1,1,1,1,2,,1,32,1,1,24,12,1991,1,,,,,,,,,,,,,,,,7513,1071,3,5,1,,2,45,11,0,11,11,11,10,8,62,,62,1,,1,1,1,2,4,1025,14,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,1,1,1,1025,420,,,,,,,,1445,1445,1445,1,880.7301108
2024,7,2152801,1,13,1,1,2.02407E+19,1,2,11,1,2,,1,28,2,2,23,8,1995,1,,,,,,,,,,,,,,,,8211,4540,3,5,1,,1,6,0,12,12,12,12,12,12,72,,72,2,48,1,1,1,1,2,400,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,6,1,1732,,,,,,,,,1732,1732,1732,1,880.7301108
2024,7,26355,1,23,1,1,2.02304E+17,1,1,1,1,2,,1,70,1,1,27,10,1953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,880.655436
2024,7,26355,1,23,1,1,2.02304E+17,1,2,2,1,2,,2,68,2,1,11,10,1955,1,,,,,,,,,,,,,,,,5230,8620,3,5,1,,1,10,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,1500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1500,,,,,,,,375,1500,1500,1875,1,770.7700821
2024,7,26355,1,24,1,1,2.02407E+17,1,3,3,1,2,,2,39,3,3,20,1,1985,1,,,,,,,,,,,,,,,,2252,7020,2,,2,2,1,1,0,0,6,6,6,6,4,28,,28,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,2600,,,,,,,2600,2600,2600,1,971.5853095
2024,7,26355,1,24,1,1,2.02407E+17,1,4,4,1,2,,1,37,4,4,13,4,1987,1,,,,,,,,,,,,,,,,2252,7020,2,,2,2,1,1,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,,,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,2800,,,,,,,2800,2800,2800,1,951.5855275
2024,7,2643501,1,48,1,1,2.02407E+19,1,1,1,1,2,,1,20,1,1,11,5,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,13,2,2,1,2,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,869.850111
2024,7,26523,1,9,1,1,2.02407E+17,1,1,1,1,2,,1,64,1,1,99,99,1960,1,,,,,,,,,,,,,,,,2359,8542,2,,2,2,1,1,0,6,6,6,6,4,5,33,,33,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,3000,,,,,,,3000,3000,3000,1,910.7971347
2024,7,2186201,1,33,1,1,2.02404E+19,1,1,1,1,2,,2,53,1,2,13,5,1971,1,,,,,,,,,,,,,,,,9411,5610,2,,3,2,1,2,0,12,12,12,12,12,12,72,,72,1,,1,2,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,5,,2,2,2,2,2,2,10,1,1,,,600,900,,,,,,1500,1500,1500,1,771.8076697
2024,7,2186201,1,33,1,1,2.02404E+19,1,2,2,1,2,,1,56,2,2,7,12,1967,1,,,,,,,,,,,,,,,,8331,4921,3,5,3,2,1,3,0,8,4,8,4,4,4,32,,32,1,,1,2,2,2,2,300,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,1299,,,,,,,,,1299,1299,1299,1,881.8409479
2024,7,2186201,1,33,1,1,2.02404E+19,1,3,3,1,2,,1,24,3,2,22,4,2000,1,,,,,,,,,,,,,,,,9334,4921,3,5,3,2,1,2,0,0,8,8,8,0,0,24,24,48,1,,1,1,1,2,2,150,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,1,,2,2,2,2,2,2,10,7,1,650,,,,,,,,,650,650,650,1,853.6631218
2024,7,2186201,1,33,1,1,2.02404E+19,1,4,4,1,2,,2,21,4,4,28,1,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,947.7451234
2024,7,2186201,1,34,1,1,2.02404E+19,1,1,1,1,2,,1,33,1,1,13,11,1990,1,,,,,,,,,,,,,,,,3113,4321,2,,3,2,1,1,0,0,0,8,8,8,0,24,,24,1,,1,1,1,1,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,9,3,,2,2,2,2,2,2,10,1,1,,,700,,,,,,,700,700,700,1,952.8665233
2024,7,2186201,1,34,1,1,2.02404E+19,1,2,2,1,2,,2,32,2,2,22,1,1992,1,,,,,,,,,,,,,,,,9521,4781,3,5,3,2,1,2,0,8,0,8,0,8,0,24,,24,1,,1,2,2,2,2,120,24,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,520,104,,,,,,,,624,624,624,1,972.8932285
2024,7,2186201,1,35,1,1,2.02404E+19,1,1,1,1,2,,1,51,1,1,20,5,1973,1,,,,,,,,,,,,,,,,9313,4100,3,5,3,2,1,8,0,8,8,8,8,8,0,40,,40,1,,1,1,1,2,2,480,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,2078,,,,,,,,,2078,2078,2078,1,881.8409479
2024,7,2186201,1,35,1,1,2.02404E+19,1,2,2,1,2,,2,43,2,2,10,12,1980,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,,6,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,972.8932285
2024,7,2186201,1,35,1,1,2.02404E+19,1,3,3,1,2,,1,21,3,3,24,7,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,2,11,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,853.6631218
2024,7,2186201,1,35,1,1,2.02404E+19,1,4,3,1,2,,2,18,4,4,20,4,2006,1,,,,,,,,,,,,,,,,8153,1410,3,5,2,2,1,4,0,5,5,5,5,5,8,33,,33,1,,1,1,1,2,2,170,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,1,1,736,,,,,,,,,736,736,736,1,947.7451234
2024,7,2186201,1,35,1,1,2.02404E+19,1,5,3,1,2,,2,15,5,5,31,10,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,947.7451234
2024,7,2186201,1,36,1,1,2.02404E+19,1,1,1,1,2,,1,42,1,1,18,5,1982,1,,,,,,,,,,,,,,,,9124,9609,2,,3,2,1,1,6,8,8,8,8,8,8,54,,54,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,,6,2,2,2,2,2,2,10,7,1,,,1193,,,,,,,1193,1193,1193,1,952.8665233
2024,7,2186201,1,36,1,1,2.02404E+19,1,2,2,1,2,,2,33,2,2,11,8,1990,1,,,,,,,,,,,,,,,,5120,5610,2,,3,2,1,1,0,0,0,0,0,0,4,4,,4,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,4,2,,2,,2,,2,,2,,2,,2,,5,1,,2,2,2,2,2,2,10,7,1,,,50,20,,,,,,70,70,70,1,972.8932285
2024,7,2186201,1,36,1,1,2.02404E+19,1,3,3,1,2,,1,16,3,3,17,7,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,853.6631218
2024,7,2186201,1,36,1,1,2.02404E+19,1,4,3,1,2,,1,15,4,4,20,12,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,853.6631218
2024,7,22136,1,165,1,1,2.02404E+17,1,1,1,1,2,,2,38,1,1,5,10,1985,1,,,,,,,,,,,,,,,,7354,7830,3,4,1,,4,120,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,2,300,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1299,,,,,,,,255,1299,1299,1554,1,1115.814283
2024,7,22136,1,165,1,1,2.02404E+17,1,2,2,1,2,,1,38,2,1,7,4,1986,1,,,,,,,,,,,,,,,,9321,1410,3,5,1,,4,200,0,8,8,8,8,8,8,48,,48,1,,1,2,2,2,2,300,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,4,,6,2,2,2,2,2,2,10,7,1,1299,,,,,,,,255,1299,1299,1554,1,1092.845592
2024,7,22136,1,65,1,1,2.02404E+17,1,1,1,1,2,,1,68,1,1,22,6,1956,1,,,,,,,,,,,,,,,,7212,4520,2,,2,2,1,1,0,9,9,9,9,9,9,54,,54,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,1,,,700,,,,,,,700,700,700,1,1011.386138
2024,7,22136,1,66,1,1,2.02404E+17,1,1,1,1,2,,2,61,1,1,12,1,1963,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,3,,,,,,,,,,,,,1,885.1886275
2024,7,22136,1,66,1,1,2.02404E+17,1,2,3,1,2,,1,46,2,2,26,11,1977,1,,,,,,,,,,,,,,,,8321,4922,2,,3,2,1,1,0,8,8,8,8,8,8,48,,48,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,1,1,,,1395,,,,,,,1395,1395,1395,1,1011.386138
2024,7,22136,1,66,1,1,2.02404E+17,1,3,3,1,2,,1,36,3,3,14,1,1988,1,,,,,,,,,,,,,,,,3115,4520,3,5,1,,1,12,0,9,9,9,9,9,0,45,,51,2,51,2,,2,2,4,1150,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1150,,,,,,,,67,1150,1150,1217,1,1092.845592
2024,7,22136,1,66,2,1,2.02404E+17,1,1,1,1,2,,1,44,1,1,6,12,1979,1,,,,,,,,,,,,,,,,8321,4922,2,,3,2,1,1,0,7,7,7,7,7,7,42,,42,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,1033,,,,,,,1033,1033,1033,1,1092.845592
2024,7,22136,1,66,2,1,2.02404E+17,1,2,2,1,2,,2,37,2,2,12,1,1987,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,1115.814283
